"distribution: [0,0,0,1,1,1,2,2,3,3,2,2]"
"words: 200"
"errors: 7465"
"haskell demerits lower: 7465"
"seeds: "
"Haskell lower 7076325547129624362, 1762952896759702650"
"Haskell lower -4466644207179761481, -2878055539407496363"
"Haskell lower 5085832970484273418, 5203491939798196263"
"Haskell lower 3276058797391111972, -8963982921254069204"
"Haskell lower 3134280014803866145, -4588065181045793113"
"Haskell lower 6995235476064561489, 6586738816067303299"
"Haskell lower 501373845571347265, -4919867677276331716"
"Equal -7754973040288407330, -3646864965203494210"
"Haskell lower -1147194421528052391, 900810116463437027"
"Haskell lower -819781609285470581, 2877054374489793915"
"Haskell lower -4451393083493362145, 1550976868504522444"
"Haskell lower -4553007427595405865, -842108227329833417"
"Haskell lower -6653205239071257494, -3074363757936518523"
"Haskell lower 4731724197688908632, 5361387368686601988"
"Equal -7255744875423475284, -3711181348620927052"
"Haskell lower -8679702339232673412, -728947468757653678"
"Haskell lower 2323422113121529262, -7277565659828194557"
"Haskell lower 8469654293586807894, 3600372087265297939"
"Haskell lower 304370886143071463, -8964992985402732777"
"Equal 5586216140887341368, 5999621828305010326"
"Equal 7696287308542400277, -1810830262940706787"
"Haskell lower 7275434751597503436, -8430311320335823632"
"Haskell lower -2007889989457628305, 5974946102713450952"
"Haskell lower -7283031735026261251, -7557167678113034598"
"Haskell lower -8316283966897523107, -2990230238204819399"
"Equal -6221330841933446191, 8046286954991142545"
"Haskell lower -5016516859541038365, -673903760720496312"
"Equal -869934783258557237, 5072204916032919608"
"Haskell lower 4259027080354124191, 7769419342665345246"
"Haskell lower 5644075303823729493, -116041499355556724"
"Haskell lower 5415333633994004902, -7848654888774880606"
"Haskell lower -4484374925889779771, -7529802148423984715"
"Haskell lower -5513800511056258345, 4076667316750740347"
"Haskell lower -5198166371181205951, -2181169403388985485"
"Haskell lower 8042084196564414169, -4208598043306973676"
"Haskell lower -4932891744885561589, -9218471707042036513"
"Equal 8530200682005118163, -2453138632195543244"
"Haskell lower 6649994913434205743, -2433040675568647741"
"Haskell lower -6558445006941272838, 4366618061756837510"
"Equal 8300391123068569151, 7833557882914659645"
"Haskell lower 563089529880528125, 3774024881830402674"
"Equal 7910906398059861519, 1022113948936260344"
"Haskell lower -5050285379474930954, -3812373942081355052"
"Haskell lower 2880790313773583445, -2886143294945356638"
"Haskell lower 7649153966282205385, -153652498958586580"
"Equal 2701111844126085829, -2350081333084128948"
"Haskell lower -2062874002077412010, -5070124637387743046"
"Haskell lower 5040306802140286760, -5180080862211397311"
"Equal -5550429406922136165, 3738188220286631771"
"Equal 5208275097950526039, -6746782942145089264"
"Haskell lower -8440913321230133614, -4955422612710909571"
"Haskell lower 3412320267314503607, 2828123293244566671"
"Equal 3838814779624323626, -6994464011796586258"
"Equal 2866076163998293053, 2559793053505540087"
"Equal 1563918479095464179, 6069126529248620532"
"Haskell lower 2085203804510799316, 4492095601725614498"
"Haskell lower 2921926864249449517, -416201198563892506"
"Haskell lower -1284163705758906917, 8859237155452763992"
"Haskell lower -2044952860685791894, -1825462596428821131"
"Equal -6125400797839471004, 1734147569971017475"
"Haskell lower 8281127447210651954, -2979156594237363528"
"Haskell lower -6540007191981033304, -2636041600055526605"
"Haskell lower -5288540289461620423, -4383272374937467798"
"Haskell lower 3718347387807725272, 2201097152395360384"
"Haskell lower 2997308593873068709, -428603905183651307"
"Haskell lower 7041000509460017931, -6730045903943587050"
"Equal -2037932192082973029, 8600322822107568590"
"Haskell lower 8477919136384079080, 3828937717247414423"
"Haskell lower 3111235884042459247, 6034403555857454725"
"Haskell lower -1168141599059300429, -801850185847579969"
"Equal -4923579400429503981, -4156071613620331017"
"Haskell lower -4777605620561436474, -9217415702363768493"
"Haskell lower 7436802724885580774, 8914463702489255836"
"Haskell lower -4511221050157892944, -1968103758173442256"
"Haskell lower 3089523941453019087, -6523042443847425725"
"Haskell lower 4670014111065401572, -505550323259276083"
"Haskell lower -4518392220253243916, 5034033413937292321"
"Haskell lower -917018098675196682, -3730433776782025316"
"Haskell lower 2516360172147301373, 6727727568362697710"
"Equal -1909772778092478154, -5784454896893186852"
"Haskell lower -5199641794254711308, 6608005628513217240"
"Haskell lower 1620910080877448494, -3569291680069407820"
"Haskell lower 3602913747569878320, 768295221841602377"
"Haskell lower -3671021656260732866, -2740127143068717956"
"Haskell lower -1348962537026238377, 6809701494442604124"
"Haskell lower -2763340074072977507, 7699013613213384640"
"Haskell lower 2656007044352024866, -1821692547660107375"
"Equal 1485924898864717007, 178789440851275330"
"Equal -5566494563519047442, 2730422443534186874"
"Haskell lower 4302708659272398221, 4522390422491705556"
"Equal -6553818755412685119, -80482553905806576"
"Haskell lower -2609104558463876811, -7794519919822194646"
"Equal 3891233552202200758, -3618226843443021610"
"Haskell lower 6536010792603597217, -2663546244012990908"
"Haskell lower -1104025157490553649, -831001765024761250"
"Haskell lower -5184007118531988422, -3344988872926493574"
"Haskell lower -605841922722822371, 6242764712730201682"
"Haskell lower -3861114405523776444, 1707154749640593344"
"Haskell lower -3643308565679560014, -1412413506062375662"
"Equal -8395345511442012571, 33984102317674379"
"Haskell lower 3051225021631197151, -7994793278643039491"
"Equal -4553751529884573955, 1097199692757445707"
"Haskell lower 707526339094500056, -241443965233564993"
"Equal 2361689499745611264, 3883008062795183092"
"Haskell lower 3435734060433522193, 8537435257809788239"
"Haskell lower -399862433398677496, 7403580024146248812"
"Haskell lower 1348039383286774178, 8149557050570426609"
"Haskell lower -8884573039775953474, 4760979190042995026"
"Haskell lower 5277908234994011750, 627270505560654898"
"Haskell lower 4745291088091583597, 4463927993530505465"
"Equal 6571129064723366617, -5893156999044194211"
"Equal -3491180538701285850, 1512153992400452755"
"Haskell lower 6474403864794818265, 116073709056562169"
"Haskell lower -6829042343785329783, 1266113855863971667"
"Haskell lower -8882956474971309666, 7832762303718932486"
"Haskell lower 1746606915840731180, 8067814176208627494"
"Haskell lower -3136196075898198446, 4380762591866110371"
"Haskell lower -3492269677096755078, 3703298813839818586"
"Haskell lower -7431216007826271687, 2394115359860142978"
"Haskell lower -5755195950692936332, 6796663294990664425"
"Haskell lower 5133271296735011421, 497414045992956080"
"Haskell lower -6094059003911690772, -1439935897803575164"
"Equal 3192897677865389578, 6761634740380325345"
"Haskell lower -7676018750069361982, -3765583480803584287"
"Haskell lower -6649735450898718583, 2170653491945233186"
"Equal 6949372305294587104, -6511284630339305389"
"Haskell lower 6913668607943680406, -8418918219839412333"
"Haskell lower -3540361072161633865, -2596136051442240858"
"Haskell lower -5830753859181728857, -6277049298800555677"
"Haskell lower 6195682983917956110, 8219313703531094902"
"Haskell lower -308336275410086061, 2406464663334961404"
"Haskell lower 432292937608573475, 4176655061486529889"
"Equal -4772857990757139173, -4005853907158932066"
"Haskell lower 7043764606133231754, -7724102293927675513"
"Equal 306141278261961735, 9107282635622871542"
"Haskell lower 5956460987917091953, -5102413688346192714"
"Equal -6648982863769292264, 2590823581168786383"
"Haskell lower -7326669188267251430, -3718776509376680490"
"Equal 167300407674975971, 4805614060976256359"
"Haskell lower -2328914277675519512, -9142954290594377651"
"Haskell lower 1296929588960503136, -3203934559430899191"
"Equal -3127974417611064857, -3119633693978028807"
"Haskell lower 179687476117589788, 2468704015889776566"
"Haskell lower 7475598446583677575, -1662187176177464130"
"Haskell lower -6657296321569460997, -8074285876065286893"
"Haskell lower -7538046993907006923, 7036518939551201009"
"Equal -7010799365132741159, 5634000546295352892"
"Haskell lower 1672099702155361720, 2107168219574692540"
"Haskell lower 5661836733627277197, -3059717071216604942"
"Equal 3985281516674533685, 6298886771020815494"
"Haskell lower 5095524706840168461, 5906652815885253829"
"Haskell lower 8626444965634662121, -3251556512864681374"
"Haskell lower 9117686767137394243, -1213906598130011374"
"Equal 1924959605176053964, 11953082174810037"
"Equal 8828574935542776238, 6896516005360882729"
"Haskell lower 8512508055128160714, -5076205310748912100"
"Haskell lower -8701777250045535292, 2032614763684022895"
"Haskell lower 8959970451761110855, 5019989780231009051"
"Haskell lower -6227485944566953445, 238753427113311488"
"Haskell lower 2935935883574402716, 8543302896523883512"
"Equal -6507226548851856047, -7700283027567098636"
"Equal 8684618812348689130, 8052644054133345804"
"Haskell lower 4596850580473872539, 9111683640475421296"
"Haskell lower -4422874096835935669, 4169897753113179249"
"Equal 5848047098406325591, 2961749597111069870"
"Haskell lower 2808987984605454656, 605385136775927067"
"Haskell lower 3336468944167615090, -7401212414096372453"
"Haskell lower -7495508975262695456, 7338326006006705540"
"Equal 4908685457318181769, -8841741266128757452"
"Haskell lower -779418750560410612, -1872642894664712081"
"Haskell lower 3315887329565320250, -2684594666167964699"
"Equal 3226018422269785689, 3266758206584482278"
"Haskell lower -4802804969348229146, 4833349814589516627"
"Equal -3949832759387643145, 827142225094265725"
"Equal -6063585032238437009, -4420343837403911697"
"Haskell lower -8481009302179197033, -600745038851886989"
"Haskell lower -3599933915995601707, 1042496946857899673"
"Haskell lower 996530746405486317, 819033762373199288"
"Haskell lower -5496341017264411140, -9148621748439231575"
"Equal 1304079433471406305, -4865424544274671345"
"Haskell lower -7189678828002694017, 6794611679140121815"
"Equal -4911796968962467759, 1786587764294384151"
"Haskell lower 1185583029301220894, -1472695863398509796"
"Haskell lower -5161045545171356969, 7366835478630660063"
"Haskell lower 4902639729985980177, -5610490215284567437"
"Haskell lower 637740243794075632, -8745928047636528020"
"Equal -4040690787112798029, 3551529474463770649"
"Haskell lower 2013087069391426986, 4060037816711519067"
"Haskell lower -1161815042719978141, -6922618138208196667"
"Equal 828940302690965831, -9015284774650180301"
"Haskell lower -6661229707288591052, 4212888431520131161"
"Haskell lower 3683063786083278804, -3257256089909423970"
"Equal 422293491986947487, 2959636268574601121"
"Equal -8031008557136230506, -6423363050324368547"
"Haskell lower -4742481671382703569, -1927826900141643299"
"Haskell lower 2637284479738735541, -3727810886046265717"
"Haskell lower 1812692104922176459, -5978201435432402220"
"Haskell lower 3652644225834969306, 5844208404215148375"
"Haskell lower -3535976552877385882, 2510005245480841394"
"Haskell lower 2975020963966032643, 8321418784413058398"
"Haskell lower 4985719752720264041, -3305312324103941639"
"Haskell lower 2382178541019849541, -8307547271715103936"
"Haskell lower 1158385422113943510, 6617719832354217492"
"Haskell lower 2807573069756197127, 4214818970018411194"
"Haskell lower -1518873036694506043, -1445009561083065400"
"Haskell lower 7273295036298225024, -591896781173097923"
"Equal -5169019182329540634, -3729275164674279201"
"Equal 6985872952906284624, -8539584297997898115"
"Haskell lower -60802748920137994, -1727841719862242772"
"Haskell lower 1645061245065343565, -5693179768492437324"
"Haskell lower 7819727130304630912, 966680890957444958"
"Haskell lower 7579299973545712794, 8748699942137083311"
"Equal -733309549865001109, 4124158429582202800"
"Equal 878791418179185662, -4375699212093301503"
"Equal -8467543664017557370, 4685703298952657046"
"Haskell lower -5751485315260894754, -9064910227363675706"
"Haskell lower 5890410105225465782, -4029901614132060550"
"Haskell lower 819165306137014777, 5237861964110833953"
"Haskell lower -5168015977574238546, -6647055676223179210"
"Haskell lower 33076529032560139, 2970668507044308857"
"Haskell lower -4614768366267280433, -6218499165993432771"
"Haskell lower -5404685407989103838, 5771702971496126279"
"Haskell lower -7878682288471661450, 1668279964997340362"
"Haskell lower 7542131991976672942, 7191691703906519281"
"Haskell lower 8857388949979687326, -6945574894823042006"
"Equal 3525641411691877736, -757754273985262715"
"Haskell lower -7931818268793020757, 3176864705243300488"
"Haskell lower 2977054590808783600, 4381060947781946506"
"Equal -6932555236127923569, -1722492665588842386"
"Haskell lower 5118871380394014166, -6276197797397159270"
"Haskell lower 544919468622121426, -669166448417720393"
"Haskell lower -4474145248091709029, 8355465967738073532"
"Haskell lower 2968798663077133074, -7329140667151507085"
"Equal -3600462419156539325, 503994086468403755"
"Haskell lower -3935412055764248660, -3822871453209511126"
"Haskell lower 1780738123500654801, 3736433634242039390"
"Haskell lower -2400983164477863786, -7218724470319584156"
"Haskell lower 7339275036675983884, 6912455884472247203"
"Haskell lower -2067385195856801087, 5296620743681348647"
"Equal -805478946888314453, -3245806123970295100"
"Haskell lower 9187944675093155583, 7852759513284798099"
"Haskell lower 177485001297291026, 164620313686356543"
"Haskell lower 5111341171373058171, -5811306759738377173"
"Haskell lower -1046113434534414969, -4900815765583058000"
"Equal 4989029793502918146, 780239363027864368"
"Equal -7165121909755037973, 3201354233406218294"
"Equal -7125912460921610758, 585810665217579358"
"Haskell lower 7045571742812100347, -2828851654221849604"
"Haskell lower -1717313948858762718, -5465748037800859592"
"Haskell lower 1372468291598018658, 8933964851415603004"
"Equal -8123658243466582695, -5986342442114816208"
"Haskell lower -6999751757022898791, -751205406863006409"
"Haskell lower 5117049858586252798, -5878272666329898819"
"Haskell lower -5530194340599320424, 4152027091644872340"
"Haskell lower -3458279231567687886, 3994037983533410017"
"Haskell lower 131507077154175069, 4075241867686823740"
"Equal -5247808347544831535, 3755936744255048063"
"Equal 8358708340029321303, -5607194752679911577"
"Equal -4235279504221506035, -6293783375309255928"
"Haskell lower -5450410334678188859, 2740991084526932786"
"Equal 8907667783470910103, 827813223765480946"
"Haskell lower -5638314521610771833, 4942520339025667259"
"Haskell lower 4417602160424883764, -5872454244243836216"
"Equal 1136860017644304324, -9019284379870932401"
"Haskell lower 6158956339820417604, 8401365131264524508"
"Equal -2739301986840798348, -2663049142727507926"
"Haskell lower -1145763949544008809, -5166710405933094129"
"Haskell lower 5114069247720509017, 8279112717156115467"
"Equal 1760833862088577390, -5577967989313866324"
"Equal -3676825487051537807, 9146965210808789198"
"Equal 4448172823405604354, -3426167986644842236"
"Haskell lower 5734503747388132216, -3514339401237359819"
"Haskell lower -4145568467443998958, -1164030886860350651"
"Equal 9086061778580175496, -5675447487285429073"
"Haskell lower 8952527204236107457, -7249114567461032896"
"Haskell lower -2040609476398347074, 1385120061330472155"
"Haskell lower 2539822623639205256, -6321113157561853102"
"Haskell lower -8824697450578896388, 730426588615381751"
"Equal -3537133497490541413, 5236567952402922532"
"Haskell lower 586811167156813028, 8586706621022746601"
"Haskell lower -6973588502013005922, -4832217488803932299"
"Equal -3698742166837200057, -7810540115622966651"
"Equal 2109842214924992350, 5577347486154619784"
"Haskell lower 7656309677999925852, -4658106740120015687"
"Haskell lower 9107097641411695070, -7885563803295322372"
"Equal -2816928721420131534, -6389329822099807701"
"Haskell lower -5792194136684206465, 5541260011875829809"
"Haskell lower 501844499044318595, 5290330111721013622"
"Equal -7909929165227940997, -8647442366921422941"
"Equal 3401854706026813915, -804406070637085127"
"Haskell lower -3170622582518831074, 7713577872022893870"
"Haskell lower 1315452107548748258, 4009822319758607336"
"Haskell lower 7065784849136845199, 6380880559285316535"
"Haskell lower 7745559760477029968, 7957320724416756608"
"Equal -5523952705602173744, -4953915292899197311"
"Equal 8344929604753198362, -2169439767024567869"
"Haskell lower 5698434372541673028, -4255017929253639311"
"Haskell lower 7427591066102458500, 578423190565008354"
"Haskell lower -5228283580433196910, -3678509578857896257"
"Equal -8534945069869646945, -5609037110274839461"
"Haskell lower 4578389215751527553, -7282037915124701090"
"Haskell lower -2593663719811635254, 8856059394713075094"
"Haskell lower -6293883059548951417, 7367325324081645998"
"Haskell lower 457711853391036906, 276384454197463813"
"Haskell lower -5543967036124986365, 499627882384227785"
"Haskell lower -6627162912680750912, -7227843061075843536"
"Haskell lower -9063554056775078583, 7977293734058004905"
"Equal 6649642603646407707, 6431279622684470104"
"Equal -6457897911668871422, -5921256775171222450"
"Haskell lower 7929726677625804444, -6993893312236621347"
"Haskell lower -8329950800395513907, -4331538141335929467"
"Haskell lower -7785605274292282995, 9130403046909848144"
"Equal 1497377065377810804, -6689093433293189588"
"Equal -5704273063088719312, -4284252797858137270"
"Haskell lower -8492228287964306865, -7105783614997972042"
"Equal -1619936348937324064, 6450196608343584935"
"Haskell lower -914638109635327995, -6579835478253867104"
"Haskell lower -7709900608766477229, -7954716124540805008"
"Haskell lower -7238084936488050402, -80954131655128451"
"Equal -6922249550807244050, 7482923000289930386"
"Haskell lower -5872318365775669310, -3674514624789814038"
"Haskell lower -3842888826517483522, 1994590860578484638"
"Haskell lower -8499561069021554507, 5380101092045761919"
"Haskell lower 5816519253431120251, 7764703319334970850"
"Haskell lower -3368032519799614960, 6229865199881844297"
"Haskell lower 4516977094228318113, -6991894646513355964"
"Haskell lower 5390195304153501235, -2130725631548413246"
"Haskell lower 7176273376929733027, 6330571661655338269"
"Haskell lower -5626766305903865237, 4105896208284278002"
"Equal -4541347547605678490, 6819099769735887787"
"Haskell lower -5578560187463313743, -5896904563092903226"
"Haskell lower -6783593510412749690, -6855309394911366838"
"Haskell lower -5535974008396626795, 464984333436203523"
"Haskell lower 4334953102397627145, -7524363365508385260"
"Haskell lower -2117107303123489161, -531098204556688461"
"Equal 6846303606724392791, 2425876215955694072"
"Haskell lower -8895394182939290497, -4553366198469510737"
"Haskell lower 6340983444861416629, -391219570656813412"
"Haskell lower -3485465489513273092, -5827828098151804520"
"Equal 2602721493572338913, 885056071862078433"
"Haskell lower -2424637276765063506, 5154601781733985069"
"Haskell lower 6135767025401155709, -2455153353777704099"
"Haskell lower -3456961066546560617, -8839193817655794605"
"Haskell lower -1393673874304533589, 3824786114862741772"
"Haskell lower 6254919110612061415, 9205658650403958042"
"Equal -9063142329747219702, 557932836312105398"
"Equal -9100489302029484886, 652913324424825964"
"Haskell lower 172109252598681578, 3113504416258203314"
"Haskell lower 1005251960401184320, -6803162710062472322"
"Haskell lower 924921008173161340, -4240396706918773689"
"Haskell lower 749216791581660373, 1718663818333530228"
"Haskell lower 4242103307709461904, -242286654185068991"
"Haskell lower 2162289037733725131, 2353882566818925689"
"Haskell lower 1617123734000899441, -3640250510145008950"
"Haskell lower 6737358987970817504, -5328434714625277003"
"Haskell lower -8042315363722198477, 1152255627464331908"
"Haskell lower 7367091990100652853, -2115800542900066430"
"Haskell lower -4154145007434555, 6549030248996109412"
"Equal 5509177338479468514, -3480897033099353069"
"Haskell lower 2141599656092057063, 4581146178652647345"
"Haskell lower -1519382452959997886, -8411637638141631525"
"Equal -1336950351613746173, -8265347677459738212"
"Equal -7998271241531801868, -7199776070187121799"
"Haskell lower -320517650256566314, 1212427085425206332"
"Equal 4431674174974096942, 6575052054703606748"
"Haskell lower 8704393330721614772, -6764161349385947092"
"Haskell lower -6862612763431924457, -569197190897539600"
"Equal -7555741337026709479, -6561609103307341408"
"Haskell lower -3212881569229661482, 6257269501038255696"
"Equal 3919759790498429897, -1947973151099130453"
"Haskell lower -4399310409794870675, -7653782462134035092"
"Haskell lower 4752543377618665230, -5257772183036632318"
"Haskell lower 1691365910136175063, 6992271091110398997"
"Haskell lower 1849221895147932859, 8489393412769274797"
"Equal -6539836272272608075, 8709463673019621529"
"Haskell lower 929933737850869033, 4414638763236727489"
"Equal 4231843266730178287, 3475445294956241727"
"Equal 2334665863063261140, -9220242983085988017"
"Haskell lower 1582933120646707328, 6204375850335679858"
"Equal -235650595139784873, 3861264556497986831"
"Haskell lower 3645559481457243073, -6906843497456158178"
"Haskell lower -1609208478567909356, 4488716392379628852"
"Equal -2935758995532078146, -4331413631297863524"
"Equal -2290678291879645063, -5890848098166842559"
"Haskell lower -8665544707937443786, -8502354807183009187"
"Haskell lower 3547886176753512189, 1273878504901022418"
"Haskell lower -3442793728649784246, -8042883575502394284"
"Haskell lower -546593022000885070, 9062375020175497858"
"Haskell lower 7117377507282086871, -3047855176406236569"
"Haskell lower 6888818151947918954, -7476821456717219445"
"Equal -6975765318334923647, 5786694555894635755"
"Equal -1559465424198956061, 2364375188151377011"
"Haskell lower -5711861325158389891, -1569862956924425353"
"Haskell lower 519291173153789040, -5676128125698172305"
"Equal -6274919653923506927, -3666488379040941564"
"Haskell lower 9206260731429504435, 2934471494956773424"
"Haskell lower 3835504803295977324, 5986108082034847532"
"Haskell lower 389195787909810003, -4403191929235932183"
"Haskell lower 6221350202296683713, -2574439783375741336"
"Haskell lower 8155995271629723623, 6755132721218225014"
"Haskell lower 1761481291465126428, 8136301562278127695"
"Haskell lower 9069821507632688622, 5669252417430469005"
"Haskell lower 5026623048199033156, 3029097576925226677"
"Equal 3345783854150828409, -313461252489035246"
"Haskell lower 8893058928579368116, -5861481992617174567"
"Haskell lower -6687206092853281405, 9113653961019829266"
"Haskell lower -7190213791473919831, 6595593891785022372"
"Haskell lower -1786420193958015229, -6702917080481752466"
"Haskell lower 5832048614903908705, -2613405880149266430"
"Haskell lower 2912920139065588295, 8519782045290021309"
"Haskell lower 3175002217914980407, -8976497752557369577"
"Equal 3338201466583802577, -1614716261000054514"
"Haskell lower 2971627644241661568, 3746355003491533927"
"Haskell lower 485720174018778690, 6122555708373129480"
"Equal 3178535390777474502, 4825927175336826868"
"Haskell lower -2111094193878588445, 6695897704750230808"
"Haskell lower -6424801062455084988, -2093701428618974758"
"Haskell lower -88358957042432124, -3465862393485570433"
"Haskell lower 3800613823294199290, 8227766805576959555"
"Haskell lower 8780130018888352349, 1287569651877096158"
"Haskell lower -4942881158845907405, 8129888606071104233"
"Equal -24970038516667321, -5803920248429393666"
"Haskell lower -1166053915768611924, -2153224079826339181"
"Haskell lower 1409054837734327827, -7231367628486808691"
"Haskell lower 4227594761533312524, 3950898660698558324"
"Equal -529654887012849523, -4580604790844293943"
"Haskell lower 4525266619535215374, 3879535933932102087"
"Haskell lower 6793690963850946552, -1925281367519826747"
"Haskell lower -1223636712902556568, -2329471476515748563"
"Haskell lower 8671209275186562534, -5075777247620744185"
"Haskell lower 4772993964698991797, -1343013552052878533"
"Haskell lower -4425187819308870268, -4905672713693945463"
"Haskell lower -6308730389065134696, 6127940246256306506"
"Equal 5882880957217185387, -6392242151031825027"
"Equal 4142792184477483998, -8779040292926602495"
"Haskell lower 8084760642494228915, 1334947182140562905"
"Haskell lower -3932454799191342436, 378672414850351378"
"Haskell lower 2593488761744004797, -6864253204137824910"
"Equal -6189337570357044588, 2803488043612538361"
"Haskell lower -470937320014961105, 6669079299674215526"
"Haskell lower 4117611428132469902, 1068548007866845228"
"Haskell lower -3098009030602776430, 7874278416536132198"
"Haskell lower -3773886334390974489, -8396374525832398250"
"Haskell lower -5692147349686846264, 6999394936330825610"
"Haskell lower 8588229892325066947, 5867680563033724347"
"Equal -4786996238288079433, 831040641248044283"
"Haskell lower 6679095427128224349, -8030580621614879441"
"Haskell lower 7271897822630310981, 5167651397025312069"
"Haskell lower 2912757180601644907, -1852521909149429959"
"Equal 1630515289345052105, 7077230085571041980"
"Haskell lower 2819348111823050294, -741839636806019255"
"Haskell lower -1327791318114059762, -1099397452821688332"
"Equal -2512185654228342233, -7891618961491692371"
"Equal 3548030032231621693, -7452704653637037204"
"Haskell lower 676171040573485818, 3307237539756297630"
"Equal -2785045429967347457, 8678317265348789618"
"Haskell lower -1720280923234880470, -6412402126486154859"
"Haskell lower -8504382016924260448, 7663685804422375763"
"Haskell lower 1745941079828803824, -3269512657753951370"
"Equal 4902900097865972094, 7246711749694244933"
"Haskell lower -701218509546450185, 5343846539887283962"
"Haskell lower 1393849289328390479, -2032275816856768779"
"Haskell lower -4805095318238497792, 6897283536088810146"
"Haskell lower 7340166875493695140, -5442263942277580595"
"Haskell lower 7932382481752112656, -2193714307741169110"
"Haskell lower -752540384015735082, -8815915508587878900"
"Haskell lower -1098683116213455261, 813104062373338284"
"Haskell lower 458086485487462590, 566258522429592998"
"Haskell lower -1898760052408318850, 8403631151040642363"
"Haskell lower 8056066103777710197, 5221456640914580096"
"Haskell lower -4474290116691682509, -990478233708661518"
"Haskell lower -167364168577301171, 5556886557601554888"
"Equal -5219936404616589906, -238385230717879382"
"Haskell lower 4007672006440188139, -2610535332866063346"
"Equal -3214614286439863157, -8213062064528259736"
"Haskell lower 7096603876721119273, -5895262632427242688"
"Haskell lower -3329151823444465665, 3801276235688898355"
"Haskell lower -9030965812158680360, 203569370644264309"
"Haskell lower -2486539483066936928, 5176933185327708904"
"Haskell lower 197406232152351606, 2205080010485177486"
"Equal 7932234304755217803, 733157149804405161"
"Haskell lower 8107438723494217349, 8453194767810655141"
"Haskell lower 2469538795593026249, 233414276073631522"
"Haskell lower 5987709270723934185, -9027070788882134797"
"Equal -3816894679137275377, -3326358249337514654"
"Haskell lower -2698934630458378718, -7959361557028242154"
"Haskell lower -995606480501210070, 402233069740376691"
"Haskell lower 1978966319055420984, 6714570728456825134"
"Equal 2575272976386709406, -6326380808071298695"
"Haskell lower -6502462423040483634, -965288509193687469"
"Haskell lower 4081865358597257373, 8520533746799412350"
"Haskell lower 7277696054364651937, -1889317125571163904"
"Haskell lower 2444021867640632199, -3814239475379104129"
"Haskell lower -4226915074299790644, -4430091715585463573"
"Haskell lower -2873254546001619036, 1129744958154785909"
"Haskell lower 8903659576889205046, -3509447567074185195"
"Haskell lower -5523944829407459567, 2990098845956989088"
"Haskell lower 3906146600324937735, 2928703286094455618"
"Haskell lower -7305666195834905659, -4542203794149551989"
"Haskell lower -1771251322020140612, 3238170052539504292"
"Haskell lower -2721366273207060611, 7502430740807296071"
"Haskell lower 2867379306437511490, -1323840008106087840"
"Equal 5824364041121697059, 3394611521103576732"
"Haskell lower 8462311375788748438, 5387300520050061553"
"Haskell lower 6738346510427335657, 33913466092674442"
"Haskell lower 1556499070039404095, 3827988700851098453"
"Haskell lower 9081215249407655575, -5419995682329243366"
"Equal 4416342722565252731, -8981424717370822770"
"Haskell lower 6587763182758566176, -6851311097163835065"
"Haskell lower -1263515412483044582, 903066746787154503"
"Haskell lower 7065359837541476515, 5221944475787744441"
"Haskell lower 897106027582275595, 2671105722843349774"
"Haskell lower 2905897387224807793, -8971299249471864192"
"Haskell lower 3289136957391800998, -2352681030377648128"
"Haskell lower 2795122877682370947, 9041827789421921807"
"Haskell lower 2287252605210880533, -7796203900686738997"
"Haskell lower -5880315869145639825, -7069595485421238583"
"Haskell lower 699875163851563979, -4057525083131682365"
"Haskell lower -821618380613252028, 893895658823034565"
"Equal -2167354211350500603, -7757511305512017648"
"Equal 1148675228697813061, 1679912441202538959"
"Haskell lower 470983128792384198, 2357901602906437355"
"Haskell lower -8607426082420106179, 8925728493330057555"
"Haskell lower -648371025731096121, -4374654957630308407"
"Haskell lower 6097963938372419956, -7501842924558551504"
"Equal 5444204853937502157, 1067381796151121031"
"Haskell lower 2703350124225856877, -4430881863621907951"
"Haskell lower 1102849615076958489, -6918003719877019174"
"Haskell lower -3554063081599530924, 2276933838242861542"
"Haskell lower -4822130214287321351, 7014431559461024094"
"Haskell lower -8847858444000977584, 7019516316085037784"
"Haskell lower 9009804607725669233, -20009154511215002"
"Haskell lower -1195841532061148924, 1603638596140329367"
"Equal 7802308863002959627, 7921900505601249228"
"Haskell lower 5070326946202196743, 2513193318684687705"
"Haskell lower 1372301738729369076, -2348080522154966495"
"Equal 8730776250125567802, -4338499240928667820"
"Haskell lower -1118688113555055943, 1401308830146578914"
"Haskell lower 7392370880531197693, -8633592713108534042"
"Equal -712355026208149927, -1833493489383667032"
"Equal 7192681650430443365, -7731319824046167196"
"Haskell lower -2290270283844649544, -7459915543263946675"
"Haskell lower -8178740327629808181, 8930245987531798755"
"Haskell lower 3889665634440730460, -5702490413315428702"
"Haskell lower 8763336764311477490, 8059412152985236619"
"Haskell lower -9210286396452163871, -363407876495831602"
"Equal -1952595077512198635, -5027242260419646702"
"Haskell lower -1096225300675218861, 6150952764913816113"
"Haskell lower -1826254501868855594, 8042135942012842048"
"Equal 142876699884993103, -568235292474706357"
"Equal 7517529605022641818, -9064780895228069711"
"Equal 2388924078506516266, -858517645664647141"
"Haskell lower -6276342538784574869, -1034292777408646270"
"Haskell lower 240861476491686629, -1552654114660726568"
"Haskell lower 6529186741339572358, -1525506816384445570"
"Haskell lower 581660845022856332, 8978708542089686372"
"Haskell lower 596718086299574296, 7269584955472053771"
